parent,parent_label,winner_notation,winner_label,winner_sources,winner_children,losers,n_losers,norm_key
210683,INJUNCTIONS,210743,CONSIDERATIONS IN GRANTING OR DENYING INJUNCTIONS,0,1,210741=CONSIDERATIONS FOR GRANTING OR DENYING INJUNCTIONS,1,CONSIDERATION DENYING GRANTING INJUNCTION
210683,INJUNCTIONS,210783,DEFENSES TO INJUNCTION,2,0,210784=DEFENSES TO INJUNCTIONS,1,DEFENSE INJUNCTION
210683,INJUNCTIONS,210832,DISCRETIONARY GRANT OR DENIAL OF INJUNCTIONS,2,4,210820=DISCRETIONARY DENIAL OR GRANT OF INJUNCTIONS,1,DENIAL DISCRETIONARY GRANT INJUNCTION
210683,INJUNCTIONS,210825,DISCRETIONARY FACTORS FOR ISSUING INJUNCTIONS,1,0,210830=DISCRETIONARY FACTORS IN ISSUING INJUNCTIONS,1,DISCRETIONARY FACTOR INJUNCTION ISSUING
210683,INJUNCTIONS,211283,MODIFICATION OR DISSOLUTION OF INJUNCTIONS,1,2,210853=DISSOLUTION OR MODIFICATION OF INJUNCTIONS;211277=MODIFICATION AND DISSOLUTION OF INJUNCTIONS,2,DISSOLUTION INJUNCTION MODIFICATION
210683,INJUNCTIONS,210865,EFFECT AND ENFORCEMENT OF INJUNCTIONS,0,1,210886=ENFORCEMENT AND EFFECT OF INJUNCTIONS,1,EFFECT ENFORCEMENT INJUNCTION
210683,INJUNCTIONS,210867,EFFECT AND SCOPE OF INJUNCTIONS,1,0,211477=SCOPE AND EFFECT OF INJUNCTIONS,1,EFFECT INJUNCTION SCOPE
210683,INJUNCTIONS,210888,ENFORCEMENT AND MODIFICATION OF INJUNCTIONS,0,1,211279=MODIFICATION AND ENFORCEMENT OF INJUNCTIONS,1,ENFORCEMENT INJUNCTION MODIFICATION
210683,INJUNCTIONS,210892,ENFORCEMENT AND SCOPE OF INJUNCTIONS,1,1,211480=SCOPE AND ENFORCEMENT OF INJUNCTIONS,1,ENFORCEMENT INJUNCTION SCOPE
210683,INJUNCTIONS,210943,GENERAL DOCTRINES AND PRINCIPLES,4,0,210939=GENERAL DOCTRINE AND PRINCIPLES,1,DOCTRINE GENERAL PRINCIPLE
210683,INJUNCTIONS,210942,GENERAL DOCTRINE OF INJUNCTIONS,2,0,210944=GENERAL DOCTRINES OF INJUNCTIONS,1,DOCTRINE GENERAL INJUNCTION
210683,INJUNCTIONS,210974,GROUNDS FOR INJUNCTION,0,3,210979=GROUNDS FOR INJUNCTIONS,1,GROUND INJUNCTION
210683,INJUNCTIONS,211185,INJUNCTIONS TO RESTRAIN BREACH OF CONTRACT,1,2,211023=INJUNCTION TO RESTRAIN BREACH OF CONTRACT,1,BREACH CONTRACT INJUNCTION RESTRAIN
210683,INJUNCTIONS,211025,INJUNCTION TO RESTRAIN BREACH OF COVENANT,1,0,211188=INJUNCTIONS TO RESTRAIN BREACH OF COVENANTS,1,BREACH COVENANT INJUNCTION RESTRAIN
210683,INJUNCTIONS,211073,INJUNCTIONS AGAINST NUISANCE,1,0,211074=INJUNCTIONS AGAINST NUISANCES,1,AGAINST INJUNCTION NUISANCE
210683,INJUNCTIONS,211275,MANDATORY INJUNCTIONS,1,0,211273=MANDATORY INJUNCTION,1,INJUNCTION MANDATORY
210683,INJUNCTIONS,211305,PARTIES AND STANDING,0,2,211526=STANDING AND PARTIES,1,PARTIE STANDING
210683,INJUNCTIONS,211591,TEMPORARY AND PRELIMINARY INJUNCTIONS,1,0,211354=PRELIMINARY (TEMPORARY) INJUNCTIONS,1,INJUNCTION PRELIMINARY TEMPORARY
210683,INJUNCTIONS,211359,PRELIMINARY INJUNCTIONS,3,2,211356=PRELIMINARY INJUNCTION,1,INJUNCTION PRELIMINARY
210683,INJUNCTIONS,211576,SUBJECT MATTER OF INJUNCTIVE RELIEF,0,1,211578=SUBJECT-MATTER OF INJUNCTIVE RELIEF,1,INJUNCTIVE MATTER RELIEF SUBJECT
210860,DURATION AND TERMINATION OF INJUNCTIONS,210861,EXPIRATION OF INJUNCTION BY ITS TERMS,1,0,210862=EXPIRATION OF INJUNCTIONS BY ITS TERMS,1,EXPIRATION INJUNCTION ITS TERM
211619,INJUNCTIVE RELIEF,211633,STANDARD FOR ISSUANCE,0,1,211635=STANDARDS FOR ISSUANCE,1,ISSUANCE STANDARD
212054,DAMAGES,212066,MEASURE AND SCOPE OF DAMAGES,0,2,212092=SCOPE AND MEASURE OF DAMAGES,1,DAMAGE MEASURE SCOPE
212137,PROVISIONAL REMEDIES,212141,BANKRUPTCY PROVISIONAL REMEDIES,42,3,212159=PROVISIONAL REMEDIES IN BANKRUPTCY,1,BANKRUPTCY PROVISIONAL REMEDIE
212347,REMEDIES AND CAUSES OF ACTION,212348,COMMON LAW PLEADING AND FORMS OF ACTION,0,1,212351=COMMON-LAW PLEADING AND FORMS OF ACTION,1,ACTION COMMON FORM LAW PLEADING
212355,DAMAGES,212360,MEASURE AND ASSESSMENT OF DAMAGES,0,2,212356=ASSESSMENT AND MEASURE OF DAMAGES,1,ASSESSMENT DAMAGE MEASURE
212439,REMEDIES AND ENFORCEMENT,212728,EXECUTION OF JUDGMENTS,0,1,212730=EXECUTION ON JUDGMENTS,1,EXECUTION JUDGMENT
212439,REMEDIES AND ENFORCEMENT,213067,RECEIVERSHIPS,0,25,213041=RECEIVERSHIP,1,RECEIVERSHIP
212439,REMEDIES AND ENFORCEMENT,213155,TENDER OF PERFORMANCE OR PAYMENT,1,0,213153=TENDER OF PAYMENT OR PERFORMANCE,1,PAYMENT PERFORMANCE TENDER
212560,EQUIABLE REMEDIES,212585,RECEIVERSHIPS,1,14,212583=RECEIVERSHIP,1,RECEIVERSHIP
212604,EQUITABLE REMEDIES,212697,RECEIVERSHIPS,0,8,212684=RECEIVERSHIP,1,RECEIVERSHIP
212814,JUDGMENT ENFORCEMENT,212816,EXECUTION,0,1,212820=EXECUTIONS,1,EXECUTION
212814,JUDGMENT ENFORCEMENT,212834,JUDGMENT CREDITORS' RIGHTS,1,0,212843=RIGHTS OF JUDGMENT CREDITORS,1,CREDITOR JUDGMENT RIGHT
213008,RECEIVERS,213033,RECEIVER AUTHORITY AND POWERS,0,1,213020=AUTHORITY AND POWERS OF RECEIVERS,1,AUTHORITY POWER RECEIVER
213041,RECEIVERSHIP,213055,APPOINTMENT OF RECEIVER,0,1,213057=APPOINTMENT OF RECEIVERS,1,APPOINTMENT RECEIVER
213174,REMEDIES AND ENFORCEMENT MECHANISMS,213353,RECEIVERSHIPS,0,42,213280=RECEIVERSHIP,1,RECEIVERSHIP
213191,EQUIABLE REMEDIES,213212,RECEIVERSHIPS,1,8,213206=RECEIVERSHIP,1,RECEIVERSHIP
213266,RECEIVERS,213272,AUTHORITY AND POWERS OF RECEIVERS,0,1,213277=POWERS AND AUTHORITY OF RECEIVERS,1,AUTHORITY POWER RECEIVER
213280,RECEIVERSHIP,213334,POWERS AND RIGHTS OF RECEIVERS,0,1,213350=RIGHTS AND POWERS OF RECEIVERS,1,POWER RECEIVER RIGHT
213353,RECEIVERSHIPS,213437,TERMINATION OF RECEIVERSHIP,0,1,213439=TERMINATION OF RECEIVERSHIPS,1,RECEIVERSHIP TERMINATION
213476,REMEDIES AND EQUITABLE RELIEF,213534,RECEIVERSHIPS,0,3,213531=RECEIVERSHIP,1,RECEIVERSHIP
213552,REMEDIES AND FORMS OF ACTION,213566,COMMON LAW ACTIONS,0,3,213579=COMMON-LAW ACTIONS,1,ACTION COMMON LAW
213638,REMEDIES AND PROVISIONAL RELIEF,213764,RECEIVERSHIPS,0,7,213758=RECEIVERSHIP,1,RECEIVERSHIP
213825,REMEDIES AND REMEDIAL RIGHTS,213830,CIVIL ACTION,0,3,213855=CIVIL ACTIONS,1,ACTION CIVIL
213825,REMEDIES AND REMEDIAL RIGHTS,213845,CIVIL ACTION REMEDIES,0,1,213860=CIVIL ACTIONS AND REMEDIES,1,ACTION CIVIL REMEDIE
214234,TIME LIMITATIONS AND PRECLUSION,214235,STATUTES OF LIMITATION,1,0,214236=STATUTES OF LIMITATIONS,1,LIMITATION STATUTE
214263,TRIAL,214280,RIGHT TO JURY TRIAL,0,5,214274=JURY TRIAL RIGHT,1,JURY RIGHT TRIAL
214294,TRIAL AND ADJUDICATION,214319,RIGHT TO JURY TRIAL,0,4,214303=JURY TRIAL RIGHTS;214329=RIGHT TO TRIAL BY JURY,2,JURY RIGHT TRIAL
214294,TRIAL AND ADJUDICATION,214308,POST-TRIAL AND JUDGMENT MOTIONS,0,1,214310=POST-TRIAL MOTIONS AND JUDGMENT,1,JUDGMENT MOTION POST TRIAL
214312,PROVINCE OF COURT AND JURY,214318,QUESTIONS OF LAW VERSUS QUESTIONS OF FACT,1,0,214316=QUESTIONS OF FACT VERSUS QUESTIONS OF LAW,1,FACT LAW QUESTION QUESTION VERSU
214380,TRIAL AND TRIAL RIGHTS,214381,JURY TRIAL RIGHT,0,1,214383=RIGHT TO A JURY TRIAL,1,JURY RIGHT TRIAL
214424,TRIAL PROCEDURE,214447,JUDGE AND JURY ROLES,0,1,214483=JURY AND JUDGE ROLES;214736=ROLES OF JUDGE AND JURY,2,JUDGE JURY ROLE
214424,TRIAL PROCEDURE,214449,JUDGMENT AND POST-TRIAL MOTIONS,0,1,214457=JUDGMENTS AND POST-TRIAL MOTIONS,1,JUDGMENT MOTION POST TRIAL
214424,TRIAL PROCEDURE,214617,JURY TRIAL,0,12,214649=JURY TRIALS,1,JURY TRIAL
214424,TRIAL PROCEDURE,214661,JURY VERDICTS,0,5,214657=JURY VERDICT,1,JURY VERDICT
214424,TRIAL PROCEDURE,214752,VERDICTS,0,4,214747=VERDICT,1,VERDICT
214489,JURY INSTRUCTIONS,214497,CONTENT AND FORM OF INSTRUCTIONS,0,4,214531=FORM AND CONTENT OF INSTRUCTIONS,1,CONTENT FORM INSTRUCTION
214489,JURY INSTRUCTIONS,214584,SCOPE AND CONTENT OF INSTRUCTIONS,0,3,214502=CONTENT AND SCOPE OF INSTRUCTIONS,1,CONTENT INSTRUCTION SCOPE
214489,JURY INSTRUCTIONS,214543,INSTRUCTIONS ON DAMAGES,1,0,214508=DAMAGES INSTRUCTIONS,1,DAMAGE INSTRUCTION
214489,JURY INSTRUCTIONS,214518,ERROR IN INSTRUCTIONS,0,3,214522=ERRORS IN INSTRUCTIONS,1,ERROR INSTRUCTION
214489,JURY INSTRUCTIONS,214594,WITNESS CREDIBILITY INSTRUCTIONS,0,1,214551=INSTRUCTIONS ON WITNESS CREDIBILITY,1,CREDIBILITY INSTRUCTION WITNESS
214617,JURY TRIAL,214641,VERDICT,0,1,214645=VERDICTS,1,VERDICT
214877,,235088,PROPERTY ACQUISITION AND TRANSFER,0,6,214883=ACQUISITION AND TRANSFER OF PROPERTY,1,ACQUISITION PROPERTY TRANSFER
214877,,214896,ACQUISITION AND TRANSFER OF PROPERTY INTERESTS,0,4,267774=TRANSFER AND ACQUISITION OF PROPERTY INTERESTS,1,ACQUISITION INTEREST PROPERTY TRANSFER
214877,,214948,BAILMENTS,0,24,214939=BAILMENT,1,BAILMENT
214877,,215033,BAILMENTS AND POSSESSORY INTERESTS,0,1,234908=POSSESSORY INTERESTS AND BAILMENTS,1,BAILMENT INTEREST POSSESSORY
214877,,215053,BANKRUPTCY ESTATE,0,2,215074=BANKRUPTCY ESTATES,1,BANKRUPTCY ESTATE
214877,,221585,INTANGIBLE PROPERTY AND CHOSES IN ACTION,0,13,215129=CHOSES IN ACTION AND INTANGIBLE PROPERTY;221582=INTANGIBLE PROPERTY AND CHOSE IN ACTION,2,ACTION CHOSE INTANGIBLE PROPERTY
214877,,215152,CLASSIFICATION OF PROPERTY,0,18,235124=PROPERTY CLASSIFICATION;235153=PROPERTY CLASSIFICATIONS,2,CLASSIFICATION PROPERTY
214877,,215230,CLASSIFICATION OF PROPERTY INTERESTS,0,2,215227=CLASSIFICATION OF PROPERTY AND INTERESTS;235289=PROPERTY INTERESTS AND CLASSIFICATIONS,2,CLASSIFICATION INTEREST PROPERTY
214877,,215253,CO-OWNERSHIP AND CONCURRENT ESTATES,0,6,215398=CONCURRENT ESTATES AND CO-OWNERSHIP,1,CO CONCURRENT ESTATE OWNERSHIP
214877,,215274,CO-OWNERSHIP AND CONCURRENT INTERESTS,0,4,215414=CONCURRENT INTERESTS AND CO-OWNERSHIP,1,CO CONCURRENT INTEREST OWNERSHIP
214877,,215311,COMMERCIAL DOCUMENTS AND INSTRUMENTS,0,1,215314=COMMERCIAL INSTRUMENTS AND DOCUMENTS,1,COMMERCIAL DOCUMENT INSTRUMENT
214877,,215523,CONCURRENT OWNERSHIP AND COTENANCY,0,4,215444=CONCURRENT OWNERSHIP (COTENANCY),1,CONCURRENT COTENANCY OWNERSHIP
214877,,216576,DEEDS AND CONVEYANCES,0,6,215566=CONVEYANCES AND DEEDS,1,CONVEYANCE DEED
214877,,216599,DEEDS AND CONVEYANCING,0,9,215574=CONVEYANCING AND DEEDS,1,CONVEYANCING DEED
214877,,258280,REAL PROPERTY TRANSFER AND CONVEYANCING,0,36,215586=CONVEYANCING AND REAL PROPERTY TRANSFERS;215614=CONVEYANCING AND TRANSFER OF REAL PROPERTY;215627=CONVEYANCING AND TRANSFERS OF REAL PROPERTY;257323=REAL PROPERTY CONVEYANCING AND TRANSFERS;259091=REAL PROPERTY TRANSFERS AND CONVEYANCING;267996=TRANSFER AND CONVEYANCING OF REAL PROPERTY,6,CONVEYANCING PROPERTY REAL TRANSFER
214877,,215848,COPYRIGHT AND INTELLECTUAL PROPERTY,0,1,225964=INTELLECTUAL PROPERTY AND COPYRIGHT,1,COPYRIGHT INTELLECTUAL PROPERTY
214877,,216041,DECEDENTS' ESTATES AND SUCCESSION,0,8,215925=DECEDENT ESTATES AND SUCCESSION;264738=SUCCESSION AND DECEDENTS' ESTATES,2,DECEDENT ESTATE SUCCESSION
214877,,216071,DECEDENTS' ESTATES AND TRUSTS,0,14,269489=TRUSTS AND DECEDENTS' ESTATES,1,DECEDENT ESTATE TRUST
214877,,216175,DECEDENTS' ESTATES AND WILLS,0,1,273057=WILLS AND DECEDENTS' ESTATES,1,DECEDENT ESTATE WILL
214877,,216209,"DECEDENTS' ESTATES, SUCCESSION, AND INTESTACY",0,5,"216180=DECEDENTS' ESTATES, INTESTACY, AND SUCCESSION",1,DECEDENT ESTATE INTESTACY SUCCESSION
214877,,216239,"DECEDENTS' ESTATES, SUCCESSION, AND WILLS",0,5,"216449=DECEDENTS' ESTATES, WILLS, AND SUCCESSION;266626=SUCCESSION, DECEDENTS' ESTATES, AND WILLS;267637=SUCCESSIONS, WILLS, AND DECEDENTS' ESTATES;273172=WILLS, SUCCESSION, AND DECEDENTS' ESTATES",4,DECEDENT ESTATE SUCCESSION WILL
214877,,216924,"DONATIVE TRANSFERS, ESTATES, AND TRUSTS",0,1,"216942=DONATIVE TRANSFERS, TRUSTS, AND ESTATES;220293=ESTATES, TRUSTS, AND DONATIVE TRANSFERS",2,DONATIVE ESTATE TRANSFER TRUST
214877,,264586,SERVITUDES AND EASEMENTS,0,36,216967=EASEMENTS AND SERVITUDES,1,EASEMENT SERVITUDE
214877,,264712,"SERVITUDES, EASEMENTS, AND LAND-USE BURDENS",0,2,"216984=EASEMENTS, SERVITUDES, AND LAND-USE BURDENS",1,BURDEN EASEMENT LAND SERVITUDE USE
214877,,216987,"EASEMENTS, SERVITUDES, AND LAND-USE RIGHTS",0,3,"264717=SERVITUDES, EASEMENTS, AND LAND-USE RIGHTS",1,EASEMENT LAND RIGHT SERVITUDE USE
214877,,216996,"EASEMENTS, SERVITUDES, AND REAL COVENANTS",0,1,"264721=SERVITUDES, EASEMENTS, AND REAL COVENANTS",1,COVENANT EASEMENT REAL SERVITUDE
214877,,217777,EMINENT DOMAIN AND REGULATORY TAKINGS,0,3,260176=REGULATORY TAKINGS AND EMINENT DOMAIN,1,DOMAIN EMINENT REGULATORY TAKING
214877,,217786,EMINENT DOMAIN AND TAKINGS,0,87,267642=TAKINGS AND EMINENT DOMAIN,1,DOMAIN EMINENT TAKING
214877,,218264,EQUITABLE ESTATES AND INTERESTS,0,2,218271=EQUITABLE INTERESTS AND ESTATES,1,EQUITABLE ESTATE INTEREST
214877,,269527,TRUSTS AND EQUITABLE INTERESTS,0,27,218285=EQUITABLE INTERESTS AND TRUSTS,1,EQUITABLE INTEREST TRUST
214877,,218292,EQUITABLE PROPERTY INTERESTS,0,1,218289=EQUITABLE INTERESTS IN PROPERTY,1,EQUITABLE INTEREST PROPERTY
214877,,264783,SUCCESSION AND ESTATE ADMINISTRATION,0,5,218305=ESTATE ADMINISTRATION AND SUCCESSION,1,ADMINISTRATION ESTATE SUCCESSION
214877,,235304,PROPERTY INTERESTS AND ESTATES,0,54,218311=ESTATE AND INTERESTS IN PROPERTY;219237=ESTATES AND INTERESTS IN PROPERTY;226577=INTERESTS IN PROPERTY AND ESTATES;235200=PROPERTY ESTATES AND INTERESTS,4,ESTATE INTEREST PROPERTY
214877,,218405,ESTATE PLANNING AND SUCCESSION,0,7,264804=SUCCESSION AND ESTATE PLANNING,1,ESTATE PLANNING SUCCESSION
214877,,218458,ESTATE PLANNING AND TESTAMENTARY DISPOSITION,0,1,218462=ESTATE PLANNING AND TESTAMENTARY DISPOSITIONS,1,DISPOSITION ESTATE PLANNING TESTAMENTARY
214877,,218483,"ESTATE PLANNING, SUCCESSION, AND INHERITANCE",0,4,"221236=INHERITANCE, SUCCESSION, AND ESTATE PLANNING",1,ESTATE INHERITANCE PLANNING SUCCESSION
214877,,218508,ESTATES AND FUTURE INTERESTS,0,54,220759=FUTURE ESTATES AND INTERESTS;220868=FUTURE INTERESTS AND ESTATES,2,ESTATE FUTURE INTEREST
214877,,218979,ESTATES AND FUTURE INTERESTS IN LAND,0,15,219811=ESTATES IN LAND AND FUTURE INTERESTS,1,ESTATE FUTURE INTEREST LAND
214877,,219065,ESTATES AND INTERESTS IN LAND,0,29,226106=INTERESTS IN LAND AND ESTATES,1,ESTATE INTEREST LAND
214877,,257749,REAL PROPERTY INTERESTS AND ESTATES,0,56,"219504=ESTATES AND INTERESTS IN REAL PROPERTY;226630=INTERESTS IN REAL PROPERTY AND ESTATES;257345=REAL PROPERTY ESTATES AND INTERESTS;259542=REAL PROPERTY, ESTATES, AND INTERESTS;259606=REAL PROPERTY, INTERESTS, AND ESTATES",5,ESTATE INTEREST PROPERTY REAL
214877,,219543,ESTATES AND LAND TENURE,0,1,219899=ESTATES IN LAND AND TENURE,1,ESTATE LAND TENURE
214877,,264831,SUCCESSION AND ESTATES,0,66,219553=ESTATES AND SUCCESSION,1,ESTATE SUCCESSION
214877,,269625,TRUSTS AND ESTATES,0,31,219559=ESTATES AND TRUSTS,1,ESTATE TRUST
214877,,219851,ESTATES IN LAND AND INTERESTS IN PROPERTY,0,4,219882=ESTATES IN LAND AND PROPERTY INTERESTS;226727=LAND ESTATES AND PROPERTY INTERESTS;235209=PROPERTY ESTATES AND INTERESTS IN LAND,3,ESTATE INTEREST LAND PROPERTY
214877,,219863,ESTATES IN LAND AND INTERESTS IN REAL PROPERTY,0,2,"259595=REAL PROPERTY, ESTATES, AND INTERESTS IN LAND",1,ESTATE INTEREST LAND PROPERTY REAL
214877,,220010,ESTATES IN PROPERTY AND FUTURE INTERESTS,0,4,"235084=PROPERTY - ESTATES AND FUTURE INTERESTS;237270=PROPERTY, ESTATES, AND FUTURE INTERESTS",2,ESTATE FUTURE INTEREST PROPERTY
214877,,254823,REAL PROPERTY AND ESTATES,0,20,220037=ESTATES IN REAL PROPERTY;257336=REAL PROPERTY ESTATES,2,ESTATE PROPERTY REAL
214877,,237109,"PROPERTY TRANSFERS, ESTATES, AND FUTURE INTERESTS",0,3,"220099=ESTATES, FUTURE INTERESTS, AND PROPERTY TRANSFERS",1,ESTATE FUTURE INTEREST PROPERTY TRANSFER
214877,,266769,"SUCCESSION, ESTATES, AND FUTURE INTERESTS",0,4,"220128=ESTATES, FUTURE INTERESTS, AND SUCCESSION",1,ESTATE FUTURE INTEREST SUCCESSION
214877,,220346,"ESTATES, TRUSTS, AND FUTURE INTERESTS",0,23,"220153=ESTATES, FUTURE INTERESTS, AND TRUSTS;270916=TRUSTS, ESTATES, AND FUTURE INTERESTS",2,ESTATE FUTURE INTEREST TRUST
214877,,266782,"SUCCESSION, ESTATES, AND INHERITANCE",0,8,"220230=ESTATES, INHERITANCE, AND SUCCESSION;267130=SUCCESSION, INHERITANCE, AND ESTATES",2,ESTATE INHERITANCE SUCCESSION
214877,,220263,"ESTATES, INTERESTS, AND OWNERSHIP",0,2,232669=OWNERSHIP INTERESTS AND ESTATES,1,ESTATE INTEREST OWNERSHIP
214877,,259933,"REAL PROPERTY, OWNERSHIP, ESTATES, AND INTERESTS",0,1,"220271=ESTATES, INTERESTS, AND OWNERSHIP IN REAL PROPERTY",1,ESTATE INTEREST OWNERSHIP PROPERTY REAL
214877,,266808,"SUCCESSION, ESTATES, AND PROBATE",0,9,"220275=ESTATES, SUCCESSION, AND PROBATE;267171=SUCCESSION, PROBATE, AND ESTATES",2,ESTATE PROBATE SUCCESSION
214877,,266865,"SUCCESSION, ESTATES, AND TRUSTS",0,27,"220287=ESTATES, SUCCESSION, AND TRUSTS;220569=ESTATES, TRUSTS, AND SUCCESSION;267230=SUCCESSION, TRUSTS, AND ESTATES",3,ESTATE SUCCESSION TRUST
214877,,220297,"ESTATES, TRUSTS, AND FIDUCIARY ADMINISTRATION",0,1,"270897=TRUSTS, ESTATES, AND FIDUCIARY ADMINISTRATION",1,ADMINISTRATION ESTATE FIDUCIARY TRUST
214877,,220301,"ESTATES, TRUSTS, AND FIDUCIARY RELATIONSHIPS",0,9,"270902=TRUSTS, ESTATES, AND FIDUCIARY RELATIONSHIPS",1,ESTATE FIDUCIARY RELATIONSHIP TRUST
214877,,273240,"WILLS, TRUSTS, AND ESTATES",0,18,"220577=ESTATES, TRUSTS, AND WILLS;220611=ESTATES, WILLS, AND TRUSTS",2,ESTATE TRUST WILL
214877,,221028,FUTURE INTERESTS AND THE RULE AGAINST PERPETUITIES,0,13,221017=FUTURE INTERESTS AND RULE AGAINST PERPETUITIES,1,AGAINST FUTURE INTEREST PERPETUITIE RULE
214877,,268866,TRANSFERS AND FUTURE INTERESTS,0,3,221065=FUTURE INTERESTS AND TRANSFERS,1,FUTURE INTEREST TRANSFER
214877,,221486,INTANGIBLE AND INTELLECTUAL PROPERTY,0,1,221671=INTELLECTUAL AND INTANGIBLE PROPERTY,1,INTANGIBLE INTELLECTUAL PROPERTY
214877,,254967,REAL PROPERTY AND INTERESTS IN LAND,0,66,226114=INTERESTS IN LAND AND REAL PROPERTY;226711=LAND AND REAL PROPERTY INTERESTS;255291=REAL PROPERTY AND LAND INTERESTS;258030=REAL PROPERTY INTERESTS IN LAND,4,INTEREST LAND PROPERTY REAL
214877,,226194,INTERESTS IN PROPERTY,0,17,235245=PROPERTY INTERESTS,1,INTEREST PROPERTY
214877,,257363,REAL PROPERTY INTERESTS,0,50,226588=INTERESTS IN REAL PROPERTY,1,INTEREST PROPERTY REAL
214877,,257963,REAL PROPERTY INTERESTS AND LAND USE,0,5,226634=INTERESTS IN REAL PROPERTY AND LAND USE;226772=LAND USE AND REAL PROPERTY INTERESTS;257179=REAL PROPERTY AND LAND USE INTERESTS;257190=REAL PROPERTY AND LAND-USE INTERESTS,4,INTEREST LAND PROPERTY REAL USE
214877,,226660,INTESTATE AND TESTATE SUCCESSION,0,1,"267221=SUCCESSION, TESTATE AND INTESTATE",1,INTESTATE SUCCESSION TESTATE
214877,,226673,LAND AND REAL PROPERTY,0,13,255254=REAL PROPERTY AND LAND,1,LAND PROPERTY REAL
214877,,255560,REAL PROPERTY AND LAND RIGHTS,0,11,226715=LAND AND REAL PROPERTY RIGHTS;226743=LAND RIGHTS AND REAL PROPERTY,2,LAND PROPERTY REAL RIGHT
214877,,226731,LAND OWNERSHIP AND REAL PROPERTY,0,1,"259690=REAL PROPERTY, LAND, AND OWNERSHIP",1,LAND OWNERSHIP PROPERTY REAL
214877,,255703,REAL PROPERTY AND LAND USE,0,120,226767=LAND USE AND REAL PROPERTY,1,LAND PROPERTY REAL USE
214877,,226921,"LAND USE, REAL PROPERTY, AND CONVEYANCING",0,3,"259445=REAL PROPERTY, CONVEYANCING, AND LAND USE",1,CONVEYANCING LAND PROPERTY REAL USE
214877,,226929,"LAND USE, REAL PROPERTY, AND DEVELOPMENT",0,4,"259617=REAL PROPERTY, LAND USE, AND DEVELOPMENT",1,DEVELOPMENT LAND PROPERTY REAL USE
214877,,226942,"LAND USE, REAL PROPERTY, AND SERVITUDES",0,1,"259656=REAL PROPERTY, LAND USE, AND SERVITUDES",1,LAND PROPERTY REAL SERVITUDE USE
214877,,226977,LANDLORD AND TENANT,0,158,228405=LANDLORD-TENANT,1,LANDLORD TENANT
214877,,228434,LANDLORD-TENANT LAW,0,32,228355=LANDLORD AND TENANT LAW;228400=LANDLORD-AND-TENANT LAW,2,LANDLORD LAW TENANT
214877,,228592,LEASEHOLD ESTATES AND LANDLORD-TENANT,0,13,228408=LANDLORD-TENANT AND LEASEHOLD ESTATES,1,ESTATE LANDLORD LEASEHOLD TENANT
214877,,228425,LANDLORD-TENANT AND LEASEHOLD INTERESTS,0,3,228649=LEASEHOLD INTERESTS AND LANDLORD-TENANT,1,INTEREST LANDLORD LEASEHOLD TENANT
214877,,228565,LANDLORD-TENANT RELATIONSHIPS,0,3,228562=LANDLORD-TENANT RELATIONSHIP,1,LANDLORD RELATIONSHIP TENANT
214877,,261705,SECURITY INTERESTS AND LIENS,0,108,229542=LIENS AND SECURITY INTERESTS,1,INTEREST LIEN SECURITY
214877,,263852,"SECURITY INTERESTS, LIENS, AND ENCUMBRANCES",0,35,"229672=LIENS, SECURITY INTERESTS, AND ENCUMBRANCES",1,ENCUMBRANCE INTEREST LIEN SECURITY
214877,,229933,MARITAL PROPERTY INTERESTS,0,1,229769=MARITAL PROPERTY AND INTERESTS,1,INTEREST MARITAL PROPERTY
214877,,229776,MARITAL PROPERTY AND SEPARATE ESTATES,0,2,229773=MARITAL PROPERTY AND SEPARATE ESTATE,1,ESTATE MARITAL PROPERTY SEPARATE
214877,,230052,MINERAL AND MINING LAW,0,19,230796=MINING AND MINERAL LAW,1,LAW MINERAL MINING
214877,,230800,MINING AND MINERAL RIGHTS,0,19,230152=MINERAL AND MINING RIGHTS;230425=MINERAL RIGHTS AND MINING,2,MINERAL MINING RIGHT
214877,,230341,MINERAL LANDS AND MINING CLAIMS,0,7,230867=MINING CLAIMS AND MINERAL LANDS,1,CLAIM LAND MINERAL MINING
214877,,230365,MINERAL LANDS AND MINING RIGHTS,0,14,230940=MINING RIGHTS AND MINERAL LANDS,1,LAND MINERAL MINING RIGHT
214877,,230457,MINERAL RIGHTS AND MINING LAW,0,41,230875=MINING LAW AND MINERAL RIGHTS,1,LAW MINERAL MINING RIGHT
214877,,261311,SECURED TRANSACTIONS AND MORTGAGES,0,21,231054=MORTGAGES AND SECURED TRANSACTIONS,1,MORTGAGE SECURED TRANSACTION
214877,,231061,MORTGAGES AND SECURITY INTERESTS,0,49,263243=SECURITY INTERESTS AND MORTGAGES,1,INTEREST MORTGAGE SECURITY
214877,,231351,MORTGAGES AND SECURITY INTERESTS IN REAL PROPERTY,0,9,"259705=REAL PROPERTY, MORTGAGES, AND SECURITY INTERESTS",1,INTEREST MORTGAGE PROPERTY REAL SECURITY
214877,,231371,MORTGAGES OF REAL PROPERTY,0,3,257240=REAL PROPERTY AND MORTGAGES;258044=REAL PROPERTY MORTGAGES,2,MORTGAGE PROPERTY REAL
