parent,parent_label,winner_notation,winner_label,winner_sources,winner_children,losers,n_losers
244766,INTERESTS IN REAL PROPERTY,244998,LIENS,0,4,245005=LIENS ON REAL PROPERTY,1
244766,INTERESTS IN REAL PROPERTY,245081,POWERS IN REAL PROPERTY,0,3,245079=POWERS,1
244784,DOMESTIC INTERESTS,244785,DOWER,1,5,244795=DOWER AND CURTESY,1
244802,DOWER,244878,WIDOW'S DOWER RIGHTS AND LIMITATIONS,1,0,244876=WIDOW'S DOWER RIGHTS,1
244802,DOWER,244836,LOSS OR BARRING OF DOWER,6,34,244808=BARREDS AND FORFEITURES OF DOWER;244809=BARREDS AND WAIVERS OF DOWER;244811=BARRING OR DEFEATING DOWER;244830=EXTINGUISHMENT OR BARRING OF DOWER;244866=LOSS OR FORFEITURE OF DOWER,5
244802,DOWER,244819,DOWER AND MORTGAGES,2,0,244820=DOWER IN MORTGAGED PROPERTY,1
244802,DOWER,244815,CONSTRUCTION AND EFFECT OF RELEASES,1,0,244875=VALIDITY AND EFFECT OF DOWER RELEASES,1
244802,DOWER,244832,EXTINGUISHMENT OR RELEASE OF DOWER,1,0,244870=RELINQUISHMENT OF DOWER,1
244802,DOWER,244826,ELIGIBILITY FOR DOWER,2,1,244828=ENTITLEMENT TO DOWER,1
244836,LOSS OR BARRING OF DOWER,244860,RELINQUISHMENT BY JOINING WITH HUSBAND,1,0,244859=RELINQUISHMENT BY JOINING IN INSTRUMENT,1
244883,DOWRIGHT AND DOWER,244885,LOSS OR FORFEITURE OF DOWER,2,0,244884=BARRING OR FORFEITURE OF DOWER,1
244914,FIXTURES,244915,ANNEXATION,1,1,244916=ANNEXATION AND FIXTURE STATUS,1
244954,INCORPOREAL INTERESTS,244957,TENEMENTS,2,0,244958=TENEMENTS AS INCORPOREAL HEREDITAMENTS,1
244973,LESSOR-LESSEE RELATIONSHIP,244976,TENANT OBLIGATIONS,0,1,244979=TENANT RIGHTS AND OBLIGATIONS,1
245019,MORTGAGES,245035,FIXTURES AND ATTACHMENTS,4,0,245030=FIXTURES AND ACCESSIONS,1
245019,MORTGAGES,245059,RECORDING AND PRIORITY OF MORTGAGES,1,1,245057=PRIORITY AND RECORDATION OF MORTGAGES,1
245019,MORTGAGES,245039,FIXTURES AS MORTGAGED PROPERTY,6,0,245050=MORTGAGED PROPERTY AND FIXTURES,1
245062,RIGHTS AND LIABILITIES OF PURCHASERS,245063,FIXTURES,2,0,245064=FIXTURES AND REALTY INCLUSION,1
245126,INTERFERENCE WITH PROPERTY RIGHTS,245128,PHYSICAL INJURY TO PROPERTY,1,0,245127=DAMAGE OR INJURY TO PROPERTY,1
245164,KINDS OF REAL PROPERTY,245165,CASE LAW REFERENCES,3,0,245174=JUDICIAL INTERPRETATION AND PRECEDENT;245175=JUDICIAL PRECEDENT AND CASE LAW,2
245196,LAND AND FIXTURES,245203,NATURAL PRODUCTS OF LAND,0,2,245201=NATURAL AND AGRICULTURAL PRODUCTS,1
245214,LAND AND INTERESTS THEREIN,245215,DEFINITION AND INTERPRETATION OF LAND-RELATED TERMS,1,0,245216=DEFINITION AND SCOPE OF LAND,1
245231,LAND AND LAND RIGHTS,245234,ACCRETIONS AND ALLUVION,1,0,245232=ACCRETION AND EROSION,1
245274,LAND AND NATURAL RESOURCES,245277,WATER RIGHTS AND INTERESTS IN WATER,1,1,245275=WATER RIGHTS,1
245307,LAND DESCRIPTION AND BOUNDARIES,245315,INTERPRETATION OF SPATIAL TERMS IN LAND DESCRIPTIONS,1,0,245314=INTERPRETATION OF DIRECTIONAL TERMS IN LAND DESCRIPTIONS,1
245307,LAND DESCRIPTION AND BOUNDARIES,245323,METES AND BOUNDS DESCRIPTIONS,12,5,245322=METES AND BOUNDS AND SUBDIVISION DESCRIPTORS;245326=METES AND BOUNDS DESCRIPTORS;245327=METES AND BOUNDS SURVEY DESCRIPTIONS;245341=SURVEYING AND METES-AND-BOUNDS DESCRIPTIONS,4
245307,LAND DESCRIPTION AND BOUNDARIES,245319,LOT AND BLOCK DESCRIPTIONS,2,0,245320=LOT AND BLOCK IDENTIFICATION,1
245307,LAND DESCRIPTION AND BOUNDARIES,245316,LEGAL DESCRIPTIONS AND SURVEYS,1,0,245317=LEGAL LAND DESCRIPTIONS,1
245417,LAND TRANSACTIONS AND INSTRUMENTS,245418,DEEDS,0,2,245422=DEEDS AND CONVEYANCES,1
245430,LAND USE AND BOUNDARIES,245435,ENCROACHMENTS,2,0,245436=ENCROACHMENTS AND PROJECTIONS,1
245439,LAND USE AND DEVELOPMENT,245500,EMINENT DOMAIN AND CONDEMNATION,1,17,245470=EMINENT DOMAIN;245513=GOVERNMENT ACQUISITION OF LAND;245517=GOVERNMENT ACQUISITION OF PROPERTY;245524=GOVERNMENT TAKING OF LAND;245526=GOVERNMENT TAKINGS AND EMINENT DOMAIN,5
245439,LAND USE AND DEVELOPMENT,245451,DEDICATION OF LAND,2,12,245462=DEDICATION OF LAND TO PUBLIC USE;245464=DEDICATION OF PROPERTY;245465=DEDICATIONS,3
245439,LAND USE AND DEVELOPMENT,245442,ABUTTING OWNERS' RIGHTS,0,2,245440=ABUTTING LANDOWNERS' RIGHTS;245444=ADJACENT LANDOWNER RIGHTS;245446=ADJACENT LANDOWNER RIGHTS AND OBLIGATIONS,3
245470,EMINENT DOMAIN,245492,PUBLIC USE REQUIREMENT,1,1,245490=PUBLIC USE AND PURPOSE,1
245567,PUBLIC LAND USE REGULATION,245569,RECLAMATION OF TIDEWATER LANDS,2,0,245568=RECLAMATION OF TIDE-WATER LANDS,1
245585,PUBLIC USE AND TAKINGS,245586,EMINENT DOMAIN,0,9,245603=EMINENT DOMAIN AND CONDEMNATION,1
245638,LAND USE AND RESTRICTIONS,245648,RESTRICTIONS ON USE OF LAND,2,1,245639=COVENANTS AND RESTRICTIONS ON LAND USE;245642=GENERAL LAND USE RESTRICTIONS,2
245638,LAND USE AND RESTRICTIONS,245652,USE RESTRICTIONS ON BUILDINGS,2,0,245651=USE OF BUILDINGS FOR SPECIFIC PURPOSES,1
245657,LAND USE AND SERVITUDES,245658,EASEMENTS AND SERVITUDES,0,4,245665=SERVITUDES,1
245697,LANDLORD AND TENANT,245796,LEASEHOLD ESTATES,1,26,245839=LEASEHOLD ESTATES AND TENANCIES;245870=LEASEHOLDS,2
245697,LANDLORD AND TENANT,245990,TENANT DUTIES AND LIABILITY,0,3,245986=TENANT DUTIES AND LIABILITIES;245998=TENANT OBLIGATIONS AND DUTIES,2
245697,LANDLORD AND TENANT,245921,LEASES AND TENANCIES,0,2,245925=LEASES AND TENANCY AGREEMENTS,1
245697,LANDLORD AND TENANT,245698,ASSIGNMENT OF LEASE,0,4,245701=ASSIGNMENT OF LEASEHOLD INTERESTS,1
245697,LANDLORD AND TENANT,245758,LEASE COVENANTS,0,5,245764=LEASE COVENANTS AND OBLIGATIONS,1
245697,LANDLORD AND TENANT,245789,LEASED PREMISES,0,2,245855=LEASEHOLD PREMISES,1
245697,LANDLORD AND TENANT,245749,LANDLORD'S REMEDIES,0,2,245747=LANDLORD REMEDIES AGAINST TENANT,1
245697,LANDLORD AND TENANT,245873,LEASES,0,24,245916=LEASES AND DEMISES,1
245697,LANDLORD AND TENANT,245720,CREATION OF TENANCY,0,4,245718=CREATION AND CHARACTERIZATION OF TENANCY,1
245776,LEASE TERMINATION,245779,SURRENDER,0,2,245781=SURRENDER OF LEASE,1
245796,LEASEHOLD ESTATES,245807,EVICTION,0,1,245809=EVICTION BY LANDLORD,1
245796,LEASEHOLD ESTATES,245836,TERMINATION OF TENANCY,2,2,245832=TERMINATION AND RELEASE;245834=TERMINATION OF LEASES,2
245796,LEASEHOLD ESTATES,245824,SUBLEASES,0,3,245827=SUBLEASING,1
245857,LEASEHOLD TRANSFERS,245864,SUBLETTING,2,6,245862=SUBLEASING,1
245873,LEASES,245895,LEASE INTERPRETATION,0,2,245888=INTERPRETATION AND CONSTRUCTION,1
245873,LEASES,245905,RENEWAL AND EXTENSION,0,2,245897=LEASE RENEWAL AND EXTENSION,1
245873,LEASES,245880,DURATION AND TERM,0,2,245892=LEASE DURATION AND TERM,1
245916,LEASES AND DEMISES,245919,CAPACITY TO LEASE,0,2,245917=CAPACITY AND AUTHORITY TO LEASE,1
245944,RENT,245954,NATURE AND CHARACTERISTICS OF RENT,1,1,245955=NATURE AND CLASSIFICATION OF RENT,1
245944,RENT,245947,ADVANCE RENT PAYMENTS,1,1,245945=ADVANCE RENT,1
245948,APPORTIONMENT OF RENT-SERVICE,245950,COMMON LAW RULES,2,0,245949=COMMON LAW APPORTIONMENT,1
245961,RENT OBLIGATIONS,245962,ACTIONS TO RECOVER RENT,2,0,245963=REMEDIES FOR RECOVERY OF RENT,1
246024,LANDLORD AND TENANT LAW,246045,LEASEHOLD ESTATES,0,5,246048=LEASEHOLD ESTATES AND TENANCIES;246064=TENANCIES AND LEASEHOLDS,2
246024,LANDLORD AND TENANT LAW,246029,COVENANTS AND LEASEHOLD OBLIGATIONS,0,3,246040=LEASE COVENANTS AND OBLIGATIONS,1
246029,COVENANTS AND LEASEHOLD OBLIGATIONS,246032,LESSOR'S COVENANTS,0,2,246030=IMPLIED COVENANTS BY LESSOR,1
246094,LANDLORD-TENANT LAW,246181,TENANT OBLIGATIONS,2,1,246180=TENANT DUTIES AND OBLIGATIONS,1
246094,LANDLORD-TENANT LAW,246144,LEASEHOLD INTERESTS,0,1,246138=LEASEHOLD ESTATES;246156=LEASES AND LEASEHOLD ESTATES,2
246094,LANDLORD-TENANT LAW,246175,OBLIGATIONS OF LANDLORD,0,2,246127=LANDLORD OBLIGATIONS AND DUTIES,1
246094,LANDLORD-TENANT LAW,246108,COVENANTS AND CONDITIONS IN LEASES,1,2,246105=COVENANTS AND CONDITIONS,1
246095,COVENANTS,246096,COVENANTS OF THE LESSOR,2,4,246101=LESSOR'S COVENANTS,1
246138,LEASEHOLD ESTATES,246143,TERM OF YEARS,1,1,246140=ESTATES FOR YEARS,1
246204,LANDLORD-TENANT RELATIONS,246212,TENANT DUTIES AND LIABILITIES,0,3,246215=TENANT OBLIGATIONS AND DUTIES,1
246230,LANDLORD-TENANT RELATIONSHIPS,246286,COVENANTS AND DUTIES,0,6,246298=COVENANTS AND OBLIGATIONS,1
246230,LANDLORD-TENANT RELATIONSHIPS,246558,TENANCIES,0,13,246581=TENANCY,1
246230,LANDLORD-TENANT RELATIONSHIPS,246505,LESSOR'S COVENANTS,0,2,246507=LESSOR'S COVENANTS AND RIGHTS,1
246230,LANDLORD-TENANT RELATIONSHIPS,246491,LESSOR OBLIGATIONS,3,6,246390=LANDLORD OBLIGATIONS,1
246230,LANDLORD-TENANT RELATIONSHIPS,246378,EVICTION,0,2,246381=EVICTION AND REMOVAL PROCEEDINGS,1
246230,LANDLORD-TENANT RELATIONSHIPS,246327,CREATION OF TENANCY,6,38,246313=CREATION AND ENFORCEMENT OF TENANCIES;246315=CREATION AND TERMINATION OF TENANCIES;246323=CREATION OF TENANCIES,3
246230,LANDLORD-TENANT RELATIONSHIPS,246398,LEASE AGREEMENTS,2,4,246460=LEASING AGREEMENTS,1
246230,LANDLORD-TENANT RELATIONSHIPS,246424,LEASEHOLD INTERESTS,0,8,246420=LEASEHOLD ESTATES,1
246230,LANDLORD-TENANT RELATIONSHIPS,246236,CO-TENANTS,1,1,246233=CO-TENANCY,1
246230,LANDLORD-TENANT RELATIONSHIPS,246537,RENT OBLIGATIONS,1,8,246532=RENT AND OTHER PAYMENTS;246534=RENT AND RENT OBLIGATIONS,2
246230,LANDLORD-TENANT RELATIONSHIPS,246488,LESSOR COVENANTS AND OBLIGATIONS,2,7,246484=LESSOR COVENANTS,1
246230,LANDLORD-TENANT RELATIONSHIPS,246451,LEASES AND TENANCIES,0,7,246440=LEASES,1
246230,LANDLORD-TENANT RELATIONSHIPS,246630,TENANT DUTIES,5,18,246632=TENANT OBLIGATIONS;246652=TENANT OBLIGATIONS AND DUTIES,2
246230,LANDLORD-TENANT RELATIONSHIPS,246321,CREATION OF LEASEHOLD INTERESTS,0,1,246319=CREATION OF LANDLORD-TENANT RELATIONSHIPS,1
246230,LANDLORD-TENANT RELATIONSHIPS,246463,LEASING AND LEASEHOLD INTERESTS,0,5,246447=LEASES AND LEASEHOLD INTERESTS,1
246237,COVENANTS,246239,COVENANTS OF THE LESSOR,7,21,246249=LESSOR'S COVENANTS,1
246263,COVENANTS AND CONDITIONS,246264,ACTIONS FOR BREACH OF COVENANTS,1,0,246278=NATURE OF ACTIONS FOR BREACH OF COVENANT,1
246327,CREATION OF TENANCY,246342,IMPLIED TENANCY,1,0,246339=EXPRESS AND IMPLIED TENANCIES,1
246327,CREATION OF TENANCY,246346,INTERPRETATION OF LEASE TERMS,1,1,246344=INTERPRETATION AND VALIDITY OF LEASE TERMS,1
246327,CREATION OF TENANCY,246355,POWERS TO LEASE,2,0,246356=POWERS TO LEASE AT COMMON LAW,1
246424,LEASEHOLD INTERESTS,246427,ASSIGNMENT OF LEASEHOLD INTERESTS BY LESSEE,1,1,246425=ASSIGNMENT OF LEASEHOLD INTERESTS,1
246451,LEASES AND TENANCIES,246455,FORMATION AND VALIDITY OF LEASES,0,2,246458=VALIDITY AND ENFORCEABILITY OF LEASES,1
246513,LESSOR'S RIGHTS AND REMEDIES,246514,RE-ENTRY FOR FORFEITURE,1,0,246515=RIGHT TO ENTER UPON TERMINATION OF TENANCY,1
246537,RENT OBLIGATIONS,246538,ACTIONS FOR RENT,1,0,246539=DEBT FOR RENT,1
246558,TENANCIES,246574,TENANCY AT WILL,0,4,246570=TENANCIES AT WILL,1
246581,TENANCY,246586,TERMINATION AND EXTINGUISHMENT OF TENANCY,1,1,246584=EXTINGUISHMENT OF TENANCY,1
246592,TENANCY AND POSSESSION,246593,HOLDING OVER,2,0,246594=HOLDING OVER BY TENANT,1
246610,TENANCY CREATION AND TERMS,246617,COVENANTS IN LEASES,2,0,246613=COVENANTS AND OBLIGATIONS;246615=COVENANTS AND STIPULATIONS;246616=COVENANTS IN LEASE AGREEMENTS,3
246626,TENANCY TERMINATION,246627,EXPIRATION BY LIMITATION,2,0,246629=TERMINATION BY LAPSE OF TIME,1
246632,TENANT OBLIGATIONS,246639,LIABILITY FOR REPAIRS,1,0,246645=REPAIR AND MAINTENANCE DUTIES,1
246632,TENANT OBLIGATIONS,246644,RENT PAYMENT,2,0,246638=LIABILITY FOR RENT,1
246632,TENANT OBLIGATIONS,246649,WASTE,3,2,246634=DUTY TO AVOID WASTE,1
246664,TENANT RIGHTS AND OBLIGATIONS,246673,TENANT RIGHT TO USE AND POSSESSION,1,1,246674=TENANT'S RIGHT TO POSSESSION,1
246705,LEASEHOLD ESTATES,246776,LANDLORD AND TENANT RELATIONSHIP,1,9,246769=LANDLORD AND TENANT;246804=LESSOR-LESSEE RELATIONSHIP;246811=LESSOR-LESSSEE RELATIONSHIP,3
246705,LEASEHOLD ESTATES,246754,ESTATES FOR YEARS,0,14,246797=LEASES FOR YEARS;246850=TENANCY FOR YEARS;246857=TERM OF YEARS,3
246705,LEASEHOLD ESTATES,246706,ASSIGNMENT AND SUBLETTING,0,1,246834=SUBLEASING AND UNDER-LEASES,1
246705,LEASEHOLD ESTATES,246744,DISTINCTION BETWEEN LEASE AND AGREEMENT TO LEASE,1,1,246792=LEASE VERSUS AGREEMENT TO LEASE,1
246705,LEASEHOLD ESTATES,246844,TENANCY AT WILL,0,4,246749=ESTATE AT WILL;246795=LEASES AT WILL,2
246705,LEASEHOLD ESTATES,246829,RIGHTS AND OBLIGATIONS OF LESSEES,1,0,246832=RIGHTS AND POWERS OF LESSEES,1
246705,LEASEHOLD ESTATES,246732,CREATION AND FORMALITIES,0,7,246734=CREATION AND FORMATION OF LEASEHOLD;246736=CREATION AND PERFECTION OF LEASE;246738=CREATION AND REQUISITES OF LEASES;246740=CREATION AND VALIDITY OF LEASES;246763=EXECUTION AND FORMALITIES OF LEASES;246827=REQUISITES AND FORMATION,6
246776,LANDLORD AND TENANT RELATIONSHIP,246779,TENANT ESTOPPEL TO DENY LANDLORD'S TITLE,1,1,246777=TENANT ESTOPPEL,1
246857,TERM OF YEARS,246862,TRANSFER OF LEASEHOLD INTERESTS,2,0,246861=TRANSFER AND ALIENATION OF LEASEHOLD INTERESTS,1
246865,TRANSFER OF LEASEHOLD INTEREST,246867,ASSIGNMENT VERSUS SUBLEASE DISTINCTION,2,0,246868=ASSIGNMENT VERSUS SUBLEASE DISTINGUISHED,1
247016,LESSOR-LESSEE RELATIONSHIPS,247018,POSSESSION AND USE,0,2,247021=USE AND OCCUPATION,1
247033,LIENS AND ENCUMBRANCES,247132,VENDOR'S LIENS,0,0,247037=GRANTOR'S OR VENDOR'S LIENS,1
247033,LIENS AND ENCUMBRANCES,247051,MECHANICS' LIENS,2,33,247048=MECHANICS' AND MATERIALMEN'S LIENS,1
247051,MECHANICS' LIENS,247090,PRIORITY OF LIENS,1,2,247082=PRIORITIES;247091=PRIORITY OF MECHANICS' LIENS,2
247051,MECHANICS' LIENS,247095,SCOPE AND SUBJECT MATTER,1,0,247093=SCOPE AND COVERAGE OF MECHANICS' LIENS,1
247051,MECHANICS' LIENS,247086,PRIORITY AMONG ENCUMBRANCES,0,1,247084=PRIORITIES AMONG LIENS AND MORTGAGES,1
247105,STATUTORY LIENS,247116,MECHANIC'S LIEN FOR IMPROVEMENTS,1,1,247113=IMPROVEMENT LIENS,1
247105,STATUTORY LIENS,247119,MECHANICS' LIENS,1,2,247117=MECHANICS' AND MATERIALMEN'S LIENS,1
247139,LIENS ON REAL PROPERTY,247167,SCOPE OF LIEN INTERESTS,0,1,247165=SCOPE AND LIMITATIONS OF LIENS,1
247149,MECHANICS' LIENS,247150,APPLICABILITY AND SCOPE OF MECHANICS' LIENS,1,0,247159=SCOPE OF MECHANICS' LIENS,1
247187,LIFE ESTATES,247188,DUTIES AND RESTRICTIONS OF TENANTS FOR LIFE,1,1,247189=LIFE TENANT'S RIGHTS AND DUTIES,1
247203,DOWER,247210,LOSS OR BAR OF DOWER,1,2,247204=BAR TO DOWER,1
247219,DOWER,247222,BARRING OR DEFEASANCE OF DOWER,0,4,247220=BARRING OF DOWER;247227=LOSS OR BAR OF DOWER,2
247229,DOWER AND CURTESY,247232,BARRING OR LOSS OF DOWER,0,2,247230=BARRING OR DEFEATING DOWER,1
247243,DOWER,247254,LOSS OR BAR OF DOWER,0,4,247246=BARRING OR EXTINGUISHMENT OF DOWER;247248=BARRING OR LOSS OF DOWER,2
247305,DOWER,247306,BAR OF DOWER,0,3,247308=BARRING OF DOWER,1
247305,DOWER,247360,PROVISIONS IN LIEU OF DOWER,1,0,247366=TESTAMENTARY PROVISION IN LIEU OF DOWER,1
247305,DOWER,247330,LOSS OR BAR OF DOWER,11,30,247352=LOSS OR BARRING OF DOWER,1
247330,LOSS OR BAR OF DOWER,247346,RELEASE BY JOINING IN HUSBAND'S DEED,2,0,247349=RELINQUISHMENT BY JOINING IN HUSBAND'S DEED,1
247330,LOSS OR BAR OF DOWER,247336,ELECTION,1,0,247337=ELECTION BETWEEN DOWER AND TESTAMENTARY PROVISION IN LIEU,1
247330,LOSS OR BAR OF DOWER,247334,DIVORCE,2,0,247335=DIVORCE AS BAR TO DOWER,1
247367,DOWER AND CURTESY,247378,LOSS OR BAR OF DOWER,1,1,247369=BARRING DOWER,1
247395,DOWER,247410,LOSS OR BAR OF DOWER,0,12,247399=BARRING OR LOSS OF DOWER,1
247429,DOWER AND CURTESY,247433,BAR OF DOWER,1,1,247434=DEFEASANCE OR BARRING OF DOWER,1
247430,ASSIGNMENT OF DOWER,247431,POST-ASSIGNMENT CONVEYANCE RIGHTS,2,0,247432=RIGHTS TO CONVEY AFTER ASSIGNMENT,1
247463,DOWER,247476,JOINTURES IN LIEU OF DOWER,0,1,247480=PROVISIONS IN LIEU OF DOWER,1
247548,MORTGAGES,247849,FORMALITIES AND EXECUTION,0,3,247852=FORMALITIES AND REQUIREMENTS FOR VALIDITY;247854=FORMALITIES AND VALIDITY,2
247548,MORTGAGES,248348,RULES GOVERNING MORTGAGES,0,0,248346=RULES GOVERNING MORTGAGE TRANSACTIONS,1
247548,MORTGAGES,248376,STATUTORY EFFECTS ON MORTGAGES,1,0,248377=STATUTORY OPERATION OF MORTGAGES,1
247548,MORTGAGES,248218,RIGHTS AND DUTIES OF MORTGAGOR,0,4,248256=RIGHTS AND LIABILITIES OF MORTGAGOR;248295=RIGHTS AND OBLIGATIONS OF MORTGAGOR,2
247548,MORTGAGES,248217,RIGHTS AND DUTIES OF MORTGAGEES,1,7,248255=RIGHTS AND LIABILITIES OF MORTGAGEES;248288=RIGHTS AND OBLIGATIONS OF MORTGAGEES,2
247548,MORTGAGES,247558,ASSIGNMENT OF MORTGAGES,0,16,247555=ASSIGNMENT OF MORTGAGE INTERESTS,1
247548,MORTGAGES,247600,CREATION AND VALIDITY OF MORTGAGES,0,7,247592=CREATION AND ENFORCEABILITY;247594=CREATION AND FORMALITIES;247596=CREATION AND FORMATION;247598=CREATION AND VALIDITY,4
247548,MORTGAGES,247841,FORM AND REQUISITES,1,4,"247837=FORM AND CONSTRUCTION;247839=FORM AND FORMALITIES OF MORTGAGES;247842=FORM AND REQUISITES OF MORTGAGE INSTRUMENTS;247844=FORM AND REQUISITES OF MORTGAGES;247846=FORM, CONTENTS, AND REQUISITES OF MORTGAGES;247921=MORTGAGE INSTRUMENTS AND FORMALITIES",6
247548,MORTGAGES,247883,LIENS AND PRIORITY,0,1,247885=LIENS IN MORTGAGE TRANSACTIONS;247925=MORTGAGE LIEN SCOPE AND PRIORITY,2
247548,MORTGAGES,248362,SECURED DEBT AND OBLIGATION,0,2,248368=SECURED OBLIGATIONS,1
247548,MORTGAGES,247878,JUDICIAL PRECEDENTS AND CASE LAW,4,0,247875=JUDICIAL INTERPRETATION AND PRECEDENT;247876=JUDICIAL INTERPRETATION OF MORTGAGE LAW,2
247548,MORTGAGES,248220,RIGHTS AND DUTIES OF PARTIES,5,12,248234=RIGHTS AND DUTIES OF PARTIES TO MORTGAGES;248304=RIGHTS AND OBLIGATIONS OF PARTIES,2
247548,MORTGAGES,247998,NATURE AND CHARACTERISTICS OF MORTGAGES,0,2,248001=NATURE AND CHARACTERIZATION OF MORTGAGES,1
247548,MORTGAGES,247625,DISCHARGE AND SATISFACTION,1,6,247623=DISCHARGE AND RELEASE;247628=DISCHARGE OF MORTGAGES,2
247548,MORTGAGES,247948,MORTGAGEABLE PROPERTY,0,2,247950=MORTGAGEABLE PROPERTY AND INTERESTS,1
247548,MORTGAGES,248431,TYPES OF MORTGAGES,0,3,248428=TYPES AND CLASSIFICATIONS OF MORTGAGES,1
247548,MORTGAGES,248000,NATURE AND CHARACTERIZATION OF MORTGAGE INTERESTS,1,0,248014=NATURE OF MORTGAGE INTEREST,1
247548,MORTGAGES,247770,FORECLOSURE,2,32,247824=FORECLOSURE AND SALE;247832=FORECLOSURE OF MORTGAGES;247833=FORECLOSURE PROCEEDINGS;247835=FORECLOSURE RIGHTS AND PROCEDURES,4
247548,MORTGAGES,248239,RIGHTS AND INTERESTS IN MORTGAGED PROPERTY,0,1,"248344=RIGHTS, INTERESTS, AND EQUITIES IN MORTGAGED PROPERTY",1
247548,MORTGAGES,247933,MORTGAGE TERMS AND CLAUSES,0,4,247936=MORTGAGE TERMS AND CONDITIONS;247938=MORTGAGE TERMS AND PROVISIONS,2
247548,MORTGAGES,248035,PAYMENT AND DISCHARGE,0,16,"248055=PAYMENT AND DISCHARGE OF MORTGAGES;248062=PAYMENT, SATISFACTION, AND DISCHARGE",2
247548,MORTGAGES,247859,HISTORICAL DEVELOPMENT AND MEANING OF MORTGAGES,1,1,247857=HISTORICAL DEVELOPMENT,1
247548,MORTGAGES,248161,RECORDING AND REGISTRATION,0,7,248128=RECORDATION AND REGISTRATION,1
247548,MORTGAGES,247900,MORTGAGE DEBT AND OBLIGATION,0,4,247904=MORTGAGE DEBT AND OBLIGATION SECURED,1
247548,MORTGAGES,247714,EQUITABLE MORTGAGES AND ABSOLUTE DEEDS,0,3,247719=EQUITABLE MORTGAGES AND DEEDS ABSOLUTE AS MORTGAGES,1
247548,MORTGAGES,248394,TRANSFER AND ASSIGNMENT OF MORTGAGES,0,10,248385=TRANSFER AND ASSIGNMENT;248388=TRANSFER AND ASSIGNMENT OF MORTGAGE INTERESTS,2
247548,MORTGAGES,248185,REDEMPTION RIGHTS,0,4,248182=REDEMPTION AND EQUITY OF REDEMPTION,1
247548,MORTGAGES,248116,PRIORITY OF MORTGAGES AND LIENS,1,6,248109=PRIORITY OF MORTGAGES,1
247548,MORTGAGES,247754,EXTINGUISHMENT OF MORTGAGES,0,2,247756=EXTINGUISHMENT OR TERMINATION OF MORTGAGES,1
247548,MORTGAGES,247758,FIXTURES,3,7,247768=FIXTURES AND ATTACHMENTS,1
247548,MORTGAGES,248384,TERMINATION AND DISCHARGE OF MORTGAGES,1,3,248355=SATISFACTION AND DISCHARGE OF MORTGAGES,1
247548,MORTGAGES,248448,VALIDITY OF MORTGAGES,1,1,248434=VALIDITY AND ENFORCEABILITY;248442=VALIDITY AND ENFORCEABILITY OF MORTGAGES,2
247548,MORTGAGES,247894,MERGER OF INTERESTS,1,1,247892=MERGER OF ESTATES AND INTERESTS,1
247548,MORTGAGES,247882,LEGAL RULES GOVERNING MORTGAGES,1,2,247881=LEGAL RULES AND THEIR RATIONALE,1
247548,MORTGAGES,247644,ENFORCEMENT OF MORTGAGES,1,3,247637=ENFORCEMENT AND FORECLOSURE;247639=ENFORCEMENT AND REMEDIES,2
247548,MORTGAGES,247862,INSURANCE RELATED TO MORTGAGED PROPERTY,1,0,247863=INSURANCE REQUIREMENTS AND CLAUSES IN MORTGAGE AGREEMENTS,1
247548,MORTGAGES,248068,POWERS IN MORTGAGE DEEDS,1,2,248069=POWERS IN MORTGAGE INSTRUMENTS,1
247548,MORTGAGES,247613,DEEDS AS MORTGAGES,0,3,247607=DEED ABSOLUTE AS MORTGAGE,1
247548,MORTGAGES,248117,"PRIORITY, MERGER, AND SUBROGATION",0,2,"248074=PRIORITIES, MERGER, AND SUBROGATION",1
247652,EQUITABLE MORTGAGES,247701,RIGHTS AND OBLIGATIONS OF PARTIES,1,2,247696=RIGHTS AND DUTIES OF PARTIES,1
247653,ABSOLUTE DEED AS MORTGAGE,247655,PAROL EVIDENCE,5,0,247656=PAROL EVIDENCE TO ESTABLISH MORTGAGE;247657=PAROL EVIDENCE TO PROVE MORTGAGE INTENT,2
247658,ABSOLUTE DEED WITH AGREEMENT TO RECONVEY,247660,INTENT OF THE PARTIES,2,0,247659=INTENT AND ATTENDING CIRCUMSTANCES,1
247729,EQUITY OF REDEMPTION,247730,BAR OF RIGHT TO REDEEM,0,2,247732=BARRING THE RIGHT TO REDEEM,1
247758,FIXTURES,247763,REMEDIES FOR REMOVAL OF FIXTURES,0,2,247765=REMEDIES FOR REMOVAL OR CONVERSION OF FIXTURES,1
247770,FORECLOSURE,247786,FORECLOSURE BY ENTRY,1,0,247787=FORECLOSURE BY ENTRY AND POSSESSION,1
247770,FORECLOSURE,247802,PARTIES TO FORECLOSURE,2,4,247807=PARTIES TO FORECLOSURE ACTIONS,1
247770,FORECLOSURE,247812,RIGHT OF REDEMPTION,0,2,247810=REDEMPTION AFTER FORECLOSURE,1
247771,BARS TO FORECLOSURE,247772,PRESUMPTION OF PAYMENT,2,0,247773=PRESUMPTION OF PAYMENT AND REBUTTAL EVIDENCE,1
247824,FORECLOSURE AND SALE,247830,POWER OF SALE,1,0,247831=SALES UNDER POWER OF SALE,1
247824,FORECLOSURE AND SALE,247829,APPLICATION OF PROCEEDS OF SALE,2,2,247825=APPLICATION OF PROCEEDS,1
