parent,parent_label,winner_notation,winner_label,winner_sources,winner_children,losers,n_losers
187330,RULES OF EVIDENCE,187483,SCOPE AND APPLICATION OF EVIDENCE RULES,1,2,187481=SCOPE AND APPLICATION,1
187330,RULES OF EVIDENCE,187373,COMPLETENESS DOCTRINE,0,3,187376=COMPLETENESS RULE,1
187422,HEARSAY AND EXCEPTIONS,187423,RES GESTAE DOCTRINE,2,0,187424=RES GESTAE EXCEPTION,1
187451,PAROL EVIDENCE RULE,187463,MODIFICATION OF WRITINGS BY PAROL EVIDENCE,8,1,187467=MODIFICATION OF WRITTEN INSTRUMENTS BY PAROL;187468=MODIFICATION OF WRITTEN INSTRUMENTS BY PAROL EVIDENCE,2
187517,RULES OF EXCLUSION,187537,STATUTORY EXCLUSION OF PAROL PROOF,1,1,187535=STATUTORY EXCLUSION OF PAROL EVIDENCE,1
187518,PAROL EVIDENCE RULE,187522,EXCEPTIONS AND LIMITATIONS,2,2,187525=EXCEPTIONS TO PAROL EVIDENCE RULE,1
187518,PAROL EVIDENCE RULE,187528,STATUTORY EXCLUSION OF PAROL PROOF,35,2,187527=STATUTORY EXCLUSION,1
187538,STATUTORY EXCLUSIONS,187542,PAROL EVIDENCE RULE,2,1,187540=EXCLUSION OF PAROL EVIDENCE,1
187548,RULES OF EXCLUSION AND ADMISSIBILITY,187561,HEARSAY AND EXCEPTIONS,0,0,187564=HEARSAY AND HEARSAY EXCEPTIONS,1
187569,HEARSAY RULE,187570,HISTORICAL ANTECEDENTS,2,0,187571=HISTORY AND DEVELOPMENT,1
187578,PAROL EVIDENCE RULE,187579,EXCEPTIONS AND LIMITATIONS,0,3,187583=EXCEPTIONS TO PAROL EVIDENCE RULE,1
187614,RULES OF INTERPRETATION AND CONSTRUCTION,187615,EXTRINSIC EVIDENCE IN AID OF CONSTRUCTION,1,1,187616=USE OF EXTRINSIC EVIDENCE,1
187624,SCIENTIFIC AND EXPERT EVIDENCE,187626,DNA EVIDENCE,0,2,187629=FORENSIC DNA EVIDENCE,1
187656,SCOPE AND DEFINITIONS,187662,SUBSTANTIVE LAW DISTINGUISHED FROM EVIDENCE RULES,2,0,187657=DISTINCTION BETWEEN EVIDENCE RULES AND SUBSTANTIVE LAW,1
187799,TESTIMONIAL EVIDENCE,187822,OATHS AND AFFIRMATIONS,0,4,187820=OATH AND AFFIRMATION REQUIREMENTS,1
187799,TESTIMONIAL EVIDENCE,187833,OPINION TESTIMONY,0,10,187826=OPINION AND EXPERT TESTIMONY;187829=OPINION EVIDENCE,2
187833,OPINION TESTIMONY,187838,LAY (NON-EXPERT) WITNESS OPINIONS,1,1,187839=LAY OPINION TESTIMONY,1
187877,TESTIMONIAL PRIVILEGES,187888,SPOUSAL PRIVILEGE,0,2,187890=SPOUSAL PRIVILEGE (HUSBAND-WIFE),1
188093,TYPES AND CLASSIFICATIONS OF EVIDENCE,188106,DIRECT AND CIRCUMSTANTIAL EVIDENCE,9,2,188109=DIRECT VERSUS CIRCUMSTANTIAL EVIDENCE;188112=DIRECT VS. CIRCUMSTANTIAL EVIDENCE,2
188093,TYPES AND CLASSIFICATIONS OF EVIDENCE,188123,PRIMARY AND SECONDARY EVIDENCE DISTINCTION,3,0,188122=PRIMARY AND SECONDARY EVIDENCE,1
188157,ACTUAL KNOWLEDGE,188158,ACQUISITION AND STANDARDS,3,0,188159=ACQUISITION AND STANDARDS OF ACTUAL KNOWLEDGE,1
188235,PAROL EVIDENCE,188238,ADMISSIBILITY TO PROVE CORPORATE ACTS,2,0,188249=PROOF OF CORPORATE ACTS BY PAROL EVIDENCE,1
188244,PAROL EVIDENCE RULE,188247,VARYING WRITTEN INSTRUMENTS,2,0,188246=INADMISSIBILITY TO VARY WRITTEN INSTRUMENT,1
188341,TYPES OF EVIDENCE,188342,ACTS AS EVIDENCE,2,3,188343=ACTS OR CONDUCT AS EVIDENCE,1
188341,TYPES OF EVIDENCE,188692,DOCUMENTARY AND WRITING-BASED EVIDENCE,0,1,188695=DOCUMENTARY AND WRITTEN EVIDENCE,1
188341,TYPES OF EVIDENCE,188447,CIRCUMSTANTIAL AND BEHAVIORAL EVIDENCE,0,2,188449=CIRCUMSTANTIAL AND CONDUCT-BASED EVIDENCE,1
188341,TYPES OF EVIDENCE,188637,DECLARATIONS AS EVIDENCE,3,10,188618=DECLARATIONS,1
188341,TYPES OF EVIDENCE,188904,EXPERT AND SPECIALIZED KNOWLEDGE,0,5,188909=EXPERT AND SPECIALIZED KNOWLEDGE EVIDENCE,1
188341,TYPES OF EVIDENCE,188881,EXPERT AND OPINION EVIDENCE,2,4,188889=EXPERT AND SCIENTIFIC EVIDENCE;188900=EXPERT AND SPECIALIZED EVIDENCE,2
188341,TYPES OF EVIDENCE,188947,FACTUAL EVIDENCE,1,4,188945=FACTS AS EVIDENCE,1
188341,TYPES OF EVIDENCE,188966,HEARSAY AND EXCEPTIONS,0,11,188978=HEARSAY AND ITS EXCEPTIONS,1
188341,TYPES OF EVIDENCE,189075,PAYMENT EVIDENCE,2,1,189074=PAYMENT AS EVIDENCE,1
188341,TYPES OF EVIDENCE,189180,RECORDS AS EVIDENCE,2,2,189178=RECORD EVIDENCE,1
188344,ACTUAL KNOWLEDGE,188346,ACQUISITION OF ACTUAL KNOWLEDGE,5,0,188345=ACQUISITION AND STANDARDS,1
188347,ADMISSIONS,188355,ADMISSIONS IN PLEADINGS,5,0,188382=PLEADINGS AS ADMISSIONS,1
188347,ADMISSIONS,188366,EFFECT AND WEIGHT OF ADMISSIONS,2,0,188367=EFFICACY AND WEIGHT OF ADMISSIONS,1
188347,ADMISSIONS,188349,ADMISSIONS BY CONDUCT,4,1,188354=ADMISSIONS IMPLIED BY CONDUCT,1
188347,ADMISSIONS,188368,EXTRA-JUDICIAL ADMISSIONS,3,3,188370=EXTRAJUDICIAL ADMISSIONS,1
188390,ADMISSIONS AND CONFESSIONS,188404,EXTRAJUDICIAL ADMISSIONS,4,2,188402=EXTRA-JUDICIAL ADMISSIONS,1
188465,CIRCUMSTANTIAL EVIDENCE,188473,CONCLUSIONS FROM OBSERVATION,2,0,188490=INFERENCES AND CONCLUSIONS FROM OBSERVATION,1
188465,CIRCUMSTANTIAL EVIDENCE,188508,MOTIVE AS EVIDENCE,4,0,188510=MOTIVE EVIDENCE,1
188465,CIRCUMSTANTIAL EVIDENCE,188525,PRESUMPTIONS FROM CIRCUMSTANTIAL EVIDENCE,2,0,188524=PRESUMPTIONS BASED ON CIRCUMSTANTIAL EVIDENCE,1
188548,CONFESSIONS,188565,EXTRAJUDICIAL CONFESSIONS,1,1,188562=EXTRA-JUDICIAL CONFESSIONS,1
188548,CONFESSIONS,188581,WEIGHT OF CONFESSIONS,2,0,188580=WEIGHT AND VALUE OF CONFESSIONS,1
188618,DECLARATIONS,188624,DECLARATIONS AS TO BOUNDARY LINES,2,0,188622=DECLARATIONS ABOUT PRIVATE BOUNDARIES,1
188654,DEMONSTRATIVE EVIDENCE,188664,PHOTOGRAPHS AS EVIDENCE,1,3,188659=PHOTOGRAPHS,1
188674,DOCUMENTARY AND DEMONSTRATIVE EVIDENCE,188675,PHOTOGRAPHS,0,3,188678=PHOTOGRAPHS AS EVIDENCE,1
188700,DOCUMENTARY EVIDENCE,188718,AUTHENTICATION AND IDENTIFICATION,0,4,188724=AUTHENTICATION AND IDENTIFICATION OF DOCUMENTS,1
188700,DOCUMENTARY EVIDENCE,188705,ADMISSIBILITY OF WRITINGS,0,2,188703=ADMISSIBILITY OF DOCUMENTS,1
188724,AUTHENTICATION AND IDENTIFICATION OF DOCUMENTS,188725,PROOF OF ILLITERATE PARTIES' MARKS,2,0,188726=PROOF OF ILLITERATE PERSONS' MARKS,1
188929,EXTRINSIC EVIDENCE,188931,CUSTOM AND USAGE EVIDENCE,3,0,188938=USAGE AND CUSTOM AS EVIDENCE,1
189007,JUDICIAL NOTICE AND PRECLUSIVE EFFECT,189011,JUDGMENTS AS EVIDENCE,2,0,189014=USE OF JUDGMENTS AS EVIDENCE,1
189037,OPINION EVIDENCE,189049,LAY OR NON-EXPERT OPINIONS,2,1,189047=LAY OPINION TESTIMONY;189050=NON-EXPERT OPINION EVIDENCE,2
189077,PHYSICAL AND DEMONSTRATIVE EVIDENCE,189078,BODILY EXHIBITION,3,0,189080=CORPOREAL EXHIBITION,1
189133,REAL AND DEMONSTRATIVE EVIDENCE,189157,VIEW BY JURY,0,3,189160=VIEW BY TRIER OF FACT,1
189237,TESTIMONIAL EVIDENCE,189255,EXPERT TESTIMONY,3,2,189254=EXPERT OR SKILLED WITNESS TESTIMONY;189277=SKILLED WITNESSES AND EXPERT TESTIMONY,2
189237,TESTIMONIAL EVIDENCE,189245,CREDIBILITY AND COMPETENCY,0,2,189242=COMPETENCY AND CREDIBILITY OF WITNESSES,1
189237,TESTIMONIAL EVIDENCE,189275,SCOPE AND LIMITS OF TESTIMONY,0,2,189273=SCOPE AND LIMITS OF TESTIMONIAL EVIDENCE,1
189366,TYPES OF EVIDENCE AND PROOF,189374,DOCUMENTARY EVIDENCE,0,7,189372=DOCUMENTARY AND WRITING-BASED EVIDENCE,1
189374,DOCUMENTARY EVIDENCE,189383,PUBLIC OR OFFICIAL RECORDS,0,3,189385=PUBLIC RECORDS AND OFFICIAL DOCUMENTS,1
189428,TYPES OF EVIDENCE AND WITNESSES,189429,EXPERT AND OPINION EVIDENCE,0,6,189435=EXPERT AND OPINION TESTIMONY,1
189464,WEIGHT AND CREDIBILITY OF EVIDENCE,189467,WITNESS CREDIBILITY AND DEMEANOR,1,0,189465=CREDIBILITY OF WITNESSES,1
189474,WEIGHT AND SUFFICIENCY OF EVIDENCE,189486,POSITIVE AND NEGATIVE EVIDENCE,2,0,189475=AFFIRMATIVE VERSUS NEGATIVE TESTIMONY,1
189491,PROVINCE OF JURY,189492,JURY AS WEIGHER OF EVIDENCE,2,0,189493=WEIGHT OF EVIDENCE AS JURY QUESTION,1
189514,WITNESS COMPETENCY,189547,PARTY WITNESSES,0,4,189541=PARTIES AS WITNESSES;189543=PARTY AS WITNESS;189545=PARTY COMPETENCY,3
189514,WITNESS COMPETENCY,189520,COMPETENCY OF SPOUSES,1,3,189550=SPOUSAL COMPETENCY;189553=SPOUSAL WITNESS COMPETENCY,2
189558,WITNESS COMPETENCY AND CREDIBILITY,189571,WITNESS DISQUALIFICATION,0,2,189559=DISQUALIFICATION OF WITNESSES,1
189558,WITNESS COMPETENCY AND CREDIBILITY,189561,IMPEACHMENT,0,2,189564=IMPEACHMENT OF WITNESSES,1
189558,WITNESS COMPETENCY AND CREDIBILITY,189574,WITNESS QUALIFICATIONS,0,2,189567=WITNESS CAPACITY AND QUALIFICATION;189569=WITNESS COMPETENCY,2
189576,WITNESS COMPETENCY AND DISQUALIFICATION,189592,INTEREST-BASED DISQUALIFICATION,0,6,189588=INTEREST AS DISQUALIFICATION;189590=INTEREST DISQUALIFICATION,2
189576,WITNESS COMPETENCY AND DISQUALIFICATION,189585,DISQUALIFICATION BY INFAMY,2,1,189583=CONVICTION-BASED DISQUALIFICATION,1
189603,WITNESS COMPETENCY AND PRIVILEGES,189609,WITNESS DISQUALIFICATION,0,0,189607=WITNESS DISABILITIES AND INCOMPETENCY,1
189611,WITNESS COMPETENCY AND QUALIFICATION,189620,COMPETENCY OF CONVICTED PERSONS,0,2,189622=COMPETENCY OF PERSONS WITH CRIMINAL CONVICTIONS,1
189611,WITNESS COMPETENCY AND QUALIFICATION,189624,DISQUALIFICATION BY INFAMY,0,4,189639=INFAMOUS CRIMES AS DISQUALIFICATION;189641=INFAMY AND DISQUALIFICATION FOR INFAMOUS CRIMES;189643=INFAMY AS DISQUALIFICATION,3
189611,WITNESS COMPETENCY AND QUALIFICATION,189672,RELIGIOUS BELIEF AND COMPETENCY,0,3,189676=RELIGIOUS BELIEF AS AFFECTING COMPETENCY;189678=RELIGIOUS BELIEF AS QUALIFICATION,2
189611,WITNESS COMPETENCY AND QUALIFICATION,189659,INTEREST-BASED DISQUALIFICATION,0,7,189628=DISQUALIFICATION FOR BIAS OR INTEREST;189636=INCOMPETENCY FROM INTEREST;189646=INTEREST AS DISQUALIFICATION,3
189685,EXCEPTIONS TO SPOUSAL INCOMPETENCY,189686,NECESSARIES ACTIONS,2,0,189687=SUITS FOR NECESSARIES,1
189690,WITNESS COMPETENCY AND QUALIFICATIONS,189695,DISQUALIFICATION OF WITNESSES,0,7,189703=INCOMPETENCY OF WITNESSES,1
189695,DISQUALIFICATION OF WITNESSES,189697,DISQUALIFICATION BY INTEREST,2,0,189700=INTEREST-BASED DISQUALIFICATION,1
189695,DISQUALIFICATION OF WITNESSES,189698,INFAMOUS CRIMES AND COMMON LAW RULE,2,0,189699=INFAMY AS A COMMON LAW DISQUALIFICATION,1
189746,WITNESS EXAMINATION AND COMPETENCY,189749,REFRESHING MEMORY,0,3,189751=REFRESHING RECOLLECTION,1
189755,CROSS-EXAMINATION,189761,SCOPE AND POWER OF CROSS-EXAMINATION,1,1,189762=SCOPE OF CROSS-EXAMINATION,1
189769,RE-EXAMINATION,189770,RE-EXAMINATION OF ACCUSED,2,0,189771=RE-EXAMINATION OF CRIMINAL ACCUSED,1
189789,WITNESS IMPEACHMENT,189800,WHO MAY IMPEACH,0,2,189802=WHO MAY IMPEACH A WITNESS,1
189814,WITNESS TESTIMONY,189854,REFRESHING RECOLLECTION,2,1,189853=REFRESHING MEMORY,1
189814,WITNESS TESTIMONY,189842,OPINION TESTIMONY,0,7,189836=OPINION EVIDENCE,1
189814,WITNESS TESTIMONY,189822,CREDIBILITY OF WITNESSES,1,2,189857=WITNESS CREDIBILITY,1
189842,OPINION TESTIMONY,189846,LAY WITNESS OPINION TESTIMONY,1,2,189847=LAY WITNESS OPINIONS,1
189873,WITNESSES,189888,AVAILABILITY OF WITNESSES,0,2,189886=AVAILABILITY AND ACCESS TO WITNESSES,1
189873,WITNESSES,189895,COMPELLING ATTENDANCE,0,4,189897=COMPELLING ATTENDANCE OF WITNESSES;190210=COMPULSION OF WITNESS ATTENDANCE;190212=COMPULSORY ATTENDANCE,3
189873,WITNESSES,190270,EXAMINATION AND CROSS-EXAMINATION,0,2,190272=EXAMINATION AND CROSS-EXAMINATION OF WITNESSES,1
189873,WITNESSES,190065,COMPETENCY AND QUALIFICATIONS OF WITNESSES,8,52,190047=COMPETENCY AND QUALIFICATIONS,1
189873,WITNESSES,190614,WITNESS REFUSAL TO ANSWER,1,1,190615=WITNESS REFUSAL TO TESTIFY,1
189873,WITNESSES,189944,COMPETENCY AND DISQUALIFICATION,0,27,189987=COMPETENCY AND DISQUALIFICATION OF WITNESSES,1
189873,WITNESSES,189996,COMPETENCY AND EXAMINATION OF WITNESSES,0,7,189992=COMPETENCY AND EXAMINATION,1
189944,COMPETENCY AND DISQUALIFICATION,189985,SPOUSAL INCOMPETENCY,1,1,189981=SPOUSAL DISQUALIFICATION,1
189944,COMPETENCY AND DISQUALIFICATION,189959,DISQUALIFICATION BY INTEREST,4,5,189961=DISQUALIFICATION BY INTEREST IN THE RESULT;189962=INTEREST AS DISQUALIFICATION;189964=INTEREST AS GROUND FOR DISQUALIFICATION;189971=INTEREST-BASED DISQUALIFICATION,4
189956,DEAD MAN'S STATUTES,189957,SURVIVING CLAIMANT'S TESTIMONY AGAINST A DECEDENT,2,0,189958=SURVIVING PARTY TESTIMONY AGAINST DECEASED'S ESTATE,1
189996,COMPETENCY AND EXAMINATION OF WITNESSES,190000,RECOLLECTION AND REFRESHING MEMORY,1,1,190001=REFRESHING RECOLLECTION,1
190013,COMPETENCY AND QUALIFICATION,190031,SPOUSAL COMPETENCY,0,0,190035=SPOUSAL WITNESS COMPETENCY,1
190047,COMPETENCY AND QUALIFICATIONS,190051,ATTESTING WITNESSES,0,2,190049=ATTESTERS AND SUBSCRIBING WITNESSES,1
190065,COMPETENCY AND QUALIFICATIONS OF WITNESSES,190078,SPOUSAL TESTIMONY AND MARITAL PRIVILEGE,2,0,190077=SPOUSAL PRIVILEGE AND TESTIMONIAL INCAPACITY,1
190082,COMPETENCY OF WITNESSES,190175,PHYSICAL INCAPACITY,0,2,190177=PHYSICAL INCAPACITY OF WITNESSES,1
190082,COMPETENCY OF WITNESSES,190195,SPOUSAL WITNESS COMPETENCY,2,5,190188=SPOUSAL COMPETENCY;190193=SPOUSAL COMPETENCY AS WITNESS,2
190082,COMPETENCY OF WITNESSES,190184,RELIGIOUS BELIEF AND COMPETENCY,3,0,190185=RELIGIOUS BELIEF AS QUALIFICATION;190186=RELIGIOUS BELIEF OR FAITH AS COMPETENCY REQUIREMENT,2
190137,INTEREST DISQUALIFICATION,190139,INTEREST IN THE EVENT OF THE SUIT,2,0,190138=BENEFICIAL INTEREST IN EVENT OF SUIT,1
190246,CROSS-EXAMINATION,190259,SCOPE OF CROSS-EXAMINATION,4,1,190257=SCOPE AND EXTENT OF RIGHT;190258=SCOPE AND POWER OF CROSS-EXAMINATION,2
190287,EXAMINATION OF WITNESSES,190313,PRELIMINARY INQUIRY,2,0,190314=PRELIMINARY INQUIRY TO WITNESS,1
190287,EXAMINATION OF WITNESSES,190320,RECALLING WITNESSES,1,1,190318=RECALL OF WITNESSES,1
190322,SCOPE OF EXAMINATION,190323,NON-PARTY WITNESSES IN BANKRUPTCY,2,0,190324=NON-PARTY WITNESSES IN BANKRUPTCY PROCEEDINGS,1
190342,EXPERT WITNESSES,190355,EXPERT'S FEES,3,0,190346=COMPENSATION AND FEES;190347=COMPENSATION OF EXPERT WITNESSES,2
190342,EXPERT WITNESSES,190358,QUALIFICATIONS OF EXPERT WITNESSES,3,0,190359=QUALIFICATIONS OF EXPERTS,1
190342,EXPERT WITNESSES,190348,COMPETENCY,2,0,190349=COMPETENCY OF EXPERT WITNESS,1
190366,IMPEACHMENT,190374,IMPEACHMENT BY PRIOR CONVICTION,2,0,190373=IMPEACHMENT BY EVIDENCE OF CRIMINAL CONVICTION,1
190377,IMPEACHMENT AND CREDIBILITY,190381,CHARACTER FOR TRUTHFULNESS (RULE 608(A)),1,1,190379=CHARACTER FOR TRUTHFULNESS,1
190408,IMPEACHMENT OF WITNESSES,190435,IMPEACHMENT OF OWN WITNESS,3,3,190419=IMPEACHING ONE'S OWN WITNESS;190434=IMPEACHMENT OF ONE'S OWN WITNESS,2
190408,IMPEACHMENT OF WITNESSES,190409,"BIAS, INTEREST, OR CORRUPTION",2,0,190429=IMPEACHMENT FOR INTEREST OR BIAS,1
190408,IMPEACHMENT OF WITNESSES,190412,CHARACTER EVIDENCE FOR TRUTHFULNESS,4,0,190410=CHARACTER EVIDENCE BEARING ON CREDIBILITY,1
190488,PRIVILEGES AND IMMUNITIES,190495,WITNESS PRIVILEGE AGAINST SELF-INCRIMINATION,1,2,190489=PRIVILEGE AGAINST SELF-INCRIMINATION;190493=SELF-INCRIMINATION PRIVILEGE,2
190595,WITNESS CREDIBILITY AND IMPEACHMENT,190597,CHARACTER EVIDENCE FOR TRUTHFULNESS,0,0,190598=CHARACTER OF WITNESSES AS AFFECTING CREDIBILITY,1
190643,WITNESSES AND TESTIMONY,190973,INTERPRETERS,0,2,190975=INTERPRETERS AND TRANSLATION,1
190643,WITNESSES AND TESTIMONY,190663,COMPETENCY AND CREDIBILITY OF WITNESSES,0,5,190659=COMPETENCY AND CREDIBILITY,1
190643,WITNESSES AND TESTIMONY,190765,COMPULSORY PROCESS AND ATTENDANCE,0,2,190767=COMPULSORY PROCESS AND ATTENDANCE OF WITNESSES,1
190643,WITNESSES AND TESTIMONY,190899,IMPEACHMENT AND REHABILITATION,0,4,190904=IMPEACHMENT AND REHABILITATION OF WITNESSES,1
190643,WITNESSES AND TESTIMONY,190997,PARTY AS WITNESS,0,3,191000=PARTY WITNESSES,1
190643,WITNESSES AND TESTIMONY,190832,EXAMINATION AND REFRESHING MEMORY,0,4,190829=EXAMINATION AND REFRESHED RECOLLECTION;190835=EXAMINATION AND REFRESHING RECOLLECTION,2
190643,WITNESSES AND TESTIMONY,190673,COMPETENCY AND DISQUALIFICATION OF WITNESSES,0,5,190670=COMPETENCY AND DISQUALIFICATION,1
190706,COMPETENCY OF WITNESSES,190750,SPOUSAL COMPETENCY,0,3,190756=SPOUSAL WITNESS COMPETENCY,1
190706,COMPETENCY OF WITNESSES,190722,INTEREST AS GROUND OF INCOMPETENCY,1,3,190719=INTEREST AS DISQUALIFICATION,1
190706,COMPETENCY OF WITNESSES,190736,PARTIES AS WITNESSES,0,4,190740=PARTY AS WITNESS,1
190706,COMPETENCY OF WITNESSES,190744,PERSONAL KNOWLEDGE REQUIREMENT,2,1,190742=PERSONAL KNOWLEDGE,1
190790,CREDIBILITY AND IMPEACHMENT,190804,PROVINCE OF JURY ON CREDIBILITY,2,0,190793=CREDIBILITY DETERMINATION AS JURY FUNCTION,1
190790,CREDIBILITY AND IMPEACHMENT,190799,"FALSUS IN UNO, FALSUS IN OMNIBUS MAXIM",2,0,190798=FALSUS IN UNO FALSUS IN OMNIBUS INSTRUCTION,1
190809,CROSS-EXAMINATION,190812,IMPEACHMENT OF WITNESS,0,2,190814=IMPEACHMENT OF WITNESSES,1
190841,CROSS-EXAMINATION,190850,SCOPE OF CROSS-EXAMINATION,0,2,190848=SCOPE AND LIMITS OF CROSS-EXAMINATION,1
190873,EXPERT WITNESSES,190879,CROSS-EXAMINATION OF EXPERTS,2,2,190878=CROSS-EXAMINATION OF EXPERT WITNESSES,1
190911,IMPEACHMENT OF WITNESSES,190914,BIAS OR INTEREST,0,0,"190917=BIAS, INTEREST, AND MOTIVE",1
190911,IMPEACHMENT OF WITNESSES,190944,IMPEACHMENT OF CRIMINAL ACCUSED AS WITNESS,2,0,190945=IMPEACHMENT OF CRIMINAL DEFENDANT AS WITNESS,1
190939,IMPEACHMENT BY PRIOR CONVICTION,190940,FEDERAL RULE 609,2,0,190941=FEDERAL RULE OF EVIDENCE 609,1
190980,OATHS AND AFFIRMATIONS,190983,NATURE AND FUNCTION OF OATH,2,0,190985=THEORY AND FUNCTION OF THE OATH,1
191109,EVIDENCE IN CIVIL CASES,191118,CASES AND JUDICIAL OPINIONS,0,3,191113=CASE LAW AND JUDICIAL PRECEDENTS;191115=CASE LAW INTERPRETATION AND PRECEDENT,2
191177,CHARACTER EVIDENCE,191178,FEDERAL RULE 404,0,2,191181=RULE 404 - CHARACTER EVIDENCE,1
191214,EXECUTION AND ENFORCEMENT OF JUDGMENTS,191250,EXECUTION AGAINST PROPERTY,0,40,191386=EXECUTION ON PROPERTY,1
191214,EXECUTION AND ENFORCEMENT OF JUDGMENTS,191548,GARNISHMENT,0,7,191565=GARNISHMENT PROCEEDINGS,1
191214,EXECUTION AND ENFORCEMENT OF JUDGMENTS,191350,EXECUTION BY SHERIFFS AND OFFICERS,0,2,191348=EXECUTION BY SHERIFF OR LEVYING OFFICER,1
191214,EXECUTION AND ENFORCEMENT OF JUDGMENTS,191772,PROPERTY SUBJECT TO EXECUTION,0,46,191885=SUBJECTS OF EXECUTION,1
191214,EXECUTION AND ENFORCEMENT OF JUDGMENTS,191373,EXECUTION ON PERSONAL PROPERTY,0,6,191246=EXECUTION AGAINST PERSONAL PROPERTY,1
191214,EXECUTION AND ENFORCEMENT OF JUDGMENTS,191409,EXECUTION ON REAL PROPERTY,0,17,191316=EXECUTION AGAINST REAL PROPERTY,1
191214,EXECUTION AND ENFORCEMENT OF JUDGMENTS,191220,CREDITOR'S BILL AND EQUITABLE REMEDIES,0,3,191223=CREDITORS' BILLS AND EQUITABLE REMEDIES,1
191283,PROPERTY SUBJECT TO EXECUTION,191291,EXEMPTIONS FROM EXECUTION,0,2,191289=EXEMPTIONS AND EXEMPT PROPERTY,1
191316,EXECUTION AGAINST REAL PROPERTY,191323,REDEMPTION OF LANDS FROM EXECUTION SALE,2,0,191324=REDEMPTION OF LANDS SOLD UNDER EXECUTION,1
191386,EXECUTION ON PROPERTY,191387,APPRAISAL AND VALUATION,0,2,191389=APPRAISEMENT AND VALUATION,1
191428,EXECUTION SALES,191477,SUBJECT PROPERTY,0,2,191455=PROPERTY SUBJECT TO EXECUTION,1
191593,TITLE ACQUIRED BY PURCHASER,191595,PURCHASER TAKES DEFENDANT'S TITLE ONLY,2,0,191594=PURCHASER OBTAINS ONLY DEFENDANT'S TITLE,1
191600,JUDICIAL SALES,191663,VACATING OR SETTING ASIDE SALES,0,3,191665=VACATION OR SETTING ASIDE OF SALE,1
191674,JUDICIAL SALES AND EXECUTION SALES,191680,PURCHASER'S RIGHTS AND REMEDIES,0,0,191689=RIGHTS AND REMEDIES OF PURCHASERS,1
191703,LEVY AND SEIZURE,191724,LEVY UPON PERSONAL PROPERTY,1,1,191716=LEVY ON PERSONAL PROPERTY,1
191703,LEVY AND SEIZURE,191726,LEVY UPON REAL PROPERTY,3,2,191718=LEVY ON REAL PROPERTY,1
191703,LEVY AND SEIZURE,191712,LEVY OF REAL ESTATE,0,0,191725=LEVY UPON REAL ESTATE,1
191772,PROPERTY SUBJECT TO EXECUTION,191832,INTERESTS OF CO-TENANTS AND PARTNERS,2,0,191833=INTERESTS OF COTENANTS AND COPARTNERS,1
191772,PROPERTY SUBJECT TO EXECUTION,191779,DETERMINATION OF EXEMPT AND NONEXEMPT PROPERTY,2,0,191778=DETERMINATION OF EXEMPT AND NON-EXEMPT PROPERTY,1
191790,EXEMPTIONS FROM EXECUTION,191804,TOOLS OF TRADE EXEMPTION,1,1,191802=TOOLS AND IMPLEMENTS OF TRADE EXEMPTION,1
191798,PUBLIC ENTITY PROPERTY,191800,MUNICIPAL AND COUNTY PROPERTY,2,0,191799=COUNTY AND MUNICIPAL CORPORATION PROPERTY,1
192031,EXECUTION OF JUDGMENTS,192151,WRITS AND PROCESS IN EXECUTION,0,0,192154=WRITS AND PROCESSES OF EXECUTION,1
192166,AMENDMENT OF WRITS,192175,SUBJECT PROPERTY,0,2,192173=PROPERTY SUBJECT TO EXECUTION,1
192195,ELEGIT,192204,DEFENSES TO ELEGIT PROCEEDINGS,1,1,192202=DEFENSES TO ELEGIT,1
192265,ISSUANCE OF WRIT,192267,TIMING AND PREREQUISITES,2,0,192266=TIMING AND CONDITIONS FOR ISSUANCE,1
192306,EXTRAORDINARY REMEDIES,192324,QUO WARRANTO,0,2,192326=QUO WARRANTO PROCEEDINGS,1
192356,EXTRAORDINARY WRITS,192414,WRIT OF PROHIBITION,0,3,192412=PROHIBITION,1
192366,MANDAMUS,192380,MANDAMUS PROCEDURE,0,4,192398=PROCEDURE IN MANDAMUS PROCEEDINGS,1
192469,MANDAMUS,192509,MANDAMUS TO PUBLIC OFFICERS,0,11,192500=MANDAMUS AGAINST PUBLIC OFFICERS,1
192469,MANDAMUS,192525,SCOPE AND AVAILABILITY,0,2,192529=SCOPE AND AVAILABILITY OF MANDAMUS,1
192469,MANDAMUS,192482,COMPELLING OFFICIAL ACTION,0,4,192503=MANDAMUS TO COMPEL OFFICIAL ACTION,1
192500,MANDAMUS AGAINST PUBLIC OFFICERS,192501,MANDAMUS AGAINST TAXING OFFICERS,2,0,192502=TAXING OFFICERS' DUTIES ENFORCEABLE BY MANDAMUS,1
192509,MANDAMUS TO PUBLIC OFFICERS,192517,MINISTERIAL DUTIES,2,0,192510=COMPELLING MINISTERIAL DUTIES,1
192566,MANDAMUS,192579,MANDAMUS AGAINST PUBLIC OFFICERS,0,4,192588=MANDAMUS TO PUBLIC OFFICERS,1
192634,SUPPLEMENTAL JURISDICTION,192635,DOCTRINAL FOUNDATIONS BEFORE SECTION 1367,2,0,192636=HISTORICAL DEVELOPMENT AND DOCTRINAL ORIGINS,1
192645,FEDERAL COURTS,192646,POWERS AND PROCEDURE,2,0,192647=POWERS AND PROCEDURE OF FEDERAL COURTS,1
